Id,Title,Overview,Tagline,Runtime,Budget,Revenue,PosterUrl,BackdropUrl,ImdbUrl,TmdbUrl,OriginalLanguage,ReleaseDate
903,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.","Rise and rise again, until lambs become lions.",140,200000000.0000,321669741.0000,https://image.tmdb.org/t/p/w342//9NS5QGOfck24yL3bZqWeW06PgPC.jpg,https://image.tmdb.org/t/p/original//h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,https://www.imdb.com/title/tt0955308,https://www.themoviedb.org/movie/20662,en,2010-05-12 00:00:00.0000000
904,Robots,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",The Biggest Comedy Ever Assembled!,91,75000000.0000,262511490.0000,https://image.tmdb.org/t/p/w342//fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,https://image.tmdb.org/t/p/original//8p4gCdDT55PMY3UMDvo6ybzMrai.jpg,https://www.imdb.com/title/tt0358082,https://www.themoviedb.org/movie/9928,en,2005-03-10 00:00:00.0000000
905,Wind River,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,Nothing is harder to track than the truth.,107,11000000.0000,44998252.0000,https://image.tmdb.org/t/p/w342//pySivdR845Hom4u4T2WNkJxe6Ad.jpg,https://image.tmdb.org/t/p/original//kQGxGXzYiCumY8kmXXpgbZyZQK8.jpg,https://www.imdb.com/title/tt5362988,https://www.themoviedb.org/movie/395834,en,2017-08-03 00:00:00.0000000
906,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",Soar to new heights.,112,170000000.0000,215832199.0000,https://image.tmdb.org/t/p/w342//deTOAcMWuHTjOUPQphwcPFFfTQz.jpg,https://image.tmdb.org/t/p/original//5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,https://www.imdb.com/title/tt3861390,https://www.themoviedb.org/movie/329996,en,2019-03-27 00:00:00.0000000
907,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.","Belief divides them, mystery surrounds them, but fear changes everything.",126,18000000.0000,57096190.0000,https://image.tmdb.org/t/p/w342//1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,https://image.tmdb.org/t/p/original//indt50A4edwQtdDZzo0lmodMX7o.jpg,https://www.imdb.com/title/tt0884328,https://www.themoviedb.org/movie/5876,en,2007-11-21 00:00:00.0000000
908,Enola Holmes,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",Mystery runs in the family.,124,21000000.0000,0.0000,https://image.tmdb.org/t/p/w342//riYInlsq2kf1AWoGm80JQW5dLKp.jpg,https://image.tmdb.org/t/p/original//kMe4TKMDNXTKptQPAdOF0oZHq3V.jpg,https://www.imdb.com/title/tt7846844,https://www.themoviedb.org/movie/497582,en,2020-09-23 00:00:00.0000000
909,The Visit,"A brother and sister are sent to their grandparents' remote Pennsylvania farm for a week, where they discover that the elderly couple is involved in something deeply disturbing.",No one loves you like your grandparents.,94,5000000.0000,98450062.0000,https://image.tmdb.org/t/p/w342//hDrToKMpKYTdwdpOhshL8ko6WVp.jpg,https://image.tmdb.org/t/p/original//oGOGFLGhRGoijTulGqJOgeTFzIp.jpg,https://www.imdb.com/title/tt3567288,https://www.themoviedb.org/movie/298312,en,2015-09-10 00:00:00.0000000
910,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","When aliens attack, monsters fight back.",94,175000000.0000,381509870.0000,https://image.tmdb.org/t/p/w342//aao1lKR87XFasISD3rr6UzkZyJ0.jpg,https://image.tmdb.org/t/p/original//na71ASQOjgIkLc3xkqXghyHc2UK.jpg,https://www.imdb.com/title/tt0892782,https://www.themoviedb.org/movie/15512,en,2009-03-19 00:00:00.0000000
911,Deepwater Horizon,"A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.","When faced with our darkest hour, hope is not a tactic",107,110000000.0000,121790373.0000,https://image.tmdb.org/t/p/w342//u6c5xkR0eIzlnxcQoMBlySH6ann.jpg,https://image.tmdb.org/t/p/original//3K6Q4MLXJj9nN8iNrqfvwNOLsYK.jpg,https://www.imdb.com/title/tt1860357,https://www.themoviedb.org/movie/296524,en,2016-09-29 00:00:00.0000000
912,Moneyball,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",What are you really worth?,134,50000000.0000,110206216.0000,https://image.tmdb.org/t/p/w342//4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,https://image.tmdb.org/t/p/original//qbWrn6xaWK4nkzMRfP6oBBUW2cy.jpg,https://www.imdb.com/title/tt1210166,https://www.themoviedb.org/movie/60308,en,2011-09-22 00:00:00.0000000
913,A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",Season's Greedings,94,200000000.0000,325286646.0000,https://image.tmdb.org/t/p/w342//goHDZUnqZJ7FN4h48Qh6MzJNExl.jpg,https://image.tmdb.org/t/p/original//Awx3ld6kRqq0iMKPPCUTt1RidCn.jpg,https://www.imdb.com/title/tt1067106,https://www.themoviedb.org/movie/17979,en,2009-11-04 00:00:00.0000000
914,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",You will be one of us,125,44000000.0000,63327201.0000,https://image.tmdb.org/t/p/w342//ok2sl6rGITZ0W94DeRU4VkB2ssW.jpg,https://image.tmdb.org/t/p/original//apTOVNAkOg5O8jN9G8tfYgZf1HG.jpg,https://www.imdb.com/title/tt1517260,https://www.themoviedb.org/movie/72710,en,2013-03-22 00:00:00.0000000
915,The Mule,"Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.",Nobody Runs Forever,117,50000000.0000,174804407.0000,https://image.tmdb.org/t/p/w342//klazQbxk3yfuZ8JcfO9jdKOZQJ7.jpg,https://image.tmdb.org/t/p/original//h51DdjaDD2aPu1fLHsmpJaaJinS.jpg,https://www.imdb.com/title/tt7959026,https://www.themoviedb.org/movie/504172,en,2018-12-14 00:00:00.0000000
916,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",Fight for your fate.,106,50200000.0000,127869379.0000,https://image.tmdb.org/t/p/w342//A4wKf04g4DCVAWC67uPGozIJPGw.jpg,https://image.tmdb.org/t/p/original//yPAYpLofITQ9pST80ZNBGIE2pfN.jpg,https://www.imdb.com/title/tt1385826,https://www.themoviedb.org/movie/38050,en,2011-03-03 00:00:00.0000000
917,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",Part man. Part machine. All cop. The future of law enforcement.,102,13000000.0000,53424681.0000,https://image.tmdb.org/t/p/w342//hHtOgGb3NihlyRATHlKPaFApbrd.jpg,https://image.tmdb.org/t/p/original//8g7x7AuY6Dj2MWVlKaPXq6oCyGl.jpg,https://www.imdb.com/title/tt0093870,https://www.themoviedb.org/movie/5548,en,1987-07-17 00:00:00.0000000
918,Blade II,"A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.",Faster. Sharper. Deadlier.,117,54000000.0000,155010032.0000,https://image.tmdb.org/t/p/w342//vulF0iqX5z7AW1pdZ572zwsMRMB.jpg,https://image.tmdb.org/t/p/original//g8cjJHZFeZQ5GRbFiDp5jXgfOZW.jpg,https://www.imdb.com/title/tt0187738,https://www.themoviedb.org/movie/36586,en,2002-03-22 00:00:00.0000000
919,Bad Moms,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",Party like a mother.,100,20000000.0000,183936074.0000,https://image.tmdb.org/t/p/w342//9PaIkUnfOcU1wi5cFbamnmAkjEs.jpg,https://image.tmdb.org/t/p/original//zSTlgoSrH34aXgDgdLFMHru53KX.jpg,https://www.imdb.com/title/tt4651520,https://www.themoviedb.org/movie/376659,en,2016-07-28 00:00:00.0000000
920,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","Close your eyes, but keep your mind wide open.",96,60000000.0000,137587063.0000,https://image.tmdb.org/t/p/w342//3xFxGodKPMFLheS8rujFSmLfcq4.jpg,https://image.tmdb.org/t/p/original//8ALNV90RFndP89IZ1DJdZj9DG9h.jpg,https://www.imdb.com/title/tt0398808,https://www.themoviedb.org/movie/1265,en,2007-02-15 00:00:00.0000000
921,Sex Tape,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",A movie about a movie they don't want you to see.,97,40000000.0000,126069509.0000,https://image.tmdb.org/t/p/w342//An0sAEBH7BuXlnGPIISnqLBvjNh.jpg,https://image.tmdb.org/t/p/original//nFCUBRDF4C6RWopNo0nAfvMA6mm.jpg,https://www.imdb.com/title/tt1956620,https://www.themoviedb.org/movie/225886,en,2014-07-17 00:00:00.0000000
922,Shooter,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why??",Yesterday was about honor. Today is about justice.,124,61000000.0000,95696996.0000,https://image.tmdb.org/t/p/w342//tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,https://image.tmdb.org/t/p/original//2EFRRBpF2gGrpZe50XyglpzLmQY.jpg,https://www.imdb.com/title/tt0822854,https://www.themoviedb.org/movie/7485,en,2007-03-22 00:00:00.0000000
923,Bram Stoker's Dracula,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker, the reincarnation of Dracula's long-dead wife Elisabeta, obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",The blood is life.,128,40000000.0000,215862692.0000,https://image.tmdb.org/t/p/w342//n39glC4GkBeCbwdenES8ZBodim8.jpg,https://image.tmdb.org/t/p/original//1ZVsHrPyogvUMJEuuB9eCkHSwaR.jpg,https://www.imdb.com/title/tt0103874,https://www.themoviedb.org/movie/6114,en,1992-11-13 00:00:00.0000000
924,Joy,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,,124,60000000.0000,101134059.0000,https://image.tmdb.org/t/p/w342//drHYguFkQO4nQQFUhRYqIbl45oT.jpg,https://image.tmdb.org/t/p/original//6VSss0C6xYmI7EteZIH9PkmsnF9.jpg,https://www.imdb.com/title/tt2446980,https://www.themoviedb.org/movie/274479,en,2015-12-24 00:00:00.0000000
925,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",Sooner or later everyone does.,178,90000000.0000,142940100.0000,https://image.tmdb.org/t/p/w342//fDPAjvfPMomkKF7cMRmL5Anak61.jpg,https://image.tmdb.org/t/p/original//7iEwGD4obvgGPfB7NqdHhR8SL8K.jpg,https://www.imdb.com/title/tt0119643,https://www.themoviedb.org/movie/297,en,1998-11-12 00:00:00.0000000
926,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",A New Evil Awakens.,112,145000000.0000,403449830.0000,https://image.tmdb.org/t/p/w342//A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg,https://image.tmdb.org/t/p/original//z1btePhD1jIDLbjy5OCnO0KVf5O.jpg,https://www.imdb.com/title/tt0859163,https://www.themoviedb.org/movie/1735,en,2008-07-01 00:00:00.0000000
927,21,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",They proved the Vegas Blackjack System was beatable...by beating the hell out of it.,123,35000000.0000,69823199.0000,https://image.tmdb.org/t/p/w342//efG8Po57alqSlhqHU1lXJ3duG6t.jpg,https://image.tmdb.org/t/p/original//zqeO7ksCq9HBoROxyvfeYaUOJMr.jpg,https://www.imdb.com/title/tt0478087,https://www.themoviedb.org/movie/8065,en,2008-03-27 00:00:00.0000000
928,The Commuter,"A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.",Lives are on the line,104,30000000.0000,119942387.0000,https://image.tmdb.org/t/p/w342//rDeGK6FIUfVcXmuBdEORPAGPMNg.jpg,https://image.tmdb.org/t/p/original//clmYuR1t4TtKcakIOvYIPrjyxDc.jpg,https://www.imdb.com/title/tt1590193,https://www.themoviedb.org/movie/399035,en,2018-01-11 00:00:00.0000000
929,The Lion King II: Simba's Pride,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",The Circle of Life Continues...,81,0.0000,0.0000,https://image.tmdb.org/t/p/w342//sWR1x6UCMCGN9xEf8RGhPS934X0.jpg,https://image.tmdb.org/t/p/original//9mBQu3cMwMc71HLzjB1xBaPs46R.jpg,https://www.imdb.com/title/tt0120131,https://www.themoviedb.org/movie/9732,en,1998-10-24 00:00:00.0000000
930,War Dogs,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",An American dream,114,40000000.0000,86234523.0000,https://image.tmdb.org/t/p/w342//mDcPRjZC1bb6LavFU3gwsWdVfCM.jpg,https://image.tmdb.org/t/p/original//dTFJlBGWSqW6rMiawQidMPxleTd.jpg,https://www.imdb.com/title/tt2005151,https://www.themoviedb.org/movie/308266,en,2016-08-17 00:00:00.0000000
931,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",One small step. One giant mess.,95,105000000.0000,408579038.0000,https://image.tmdb.org/t/p/w342//xczYhncwMnuX98AshyZHgPOFNCl.jpg,https://image.tmdb.org/t/p/original//lyt9DYP0Suy1j8XnjJl0saVOs8K.jpg,https://www.imdb.com/title/tt3416828,https://www.themoviedb.org/movie/278154,en,2016-06-23 00:00:00.0000000
932,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",The Original Entourage,92,60000000.0000,361366633.0000,https://image.tmdb.org/t/p/w342//fONOOf3RmWnCKFwSl9e0z61KlZs.jpg,https://image.tmdb.org/t/p/original//7iA7aIxupliBgAfIf4LHZQeaLUi.jpg,https://www.imdb.com/title/tt0952640,https://www.themoviedb.org/movie/6477,en,2007-12-13 00:00:00.0000000
933,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",Their American dream is bigger than yours.,130,25000000.0000,87305549.0000,https://image.tmdb.org/t/p/w342//ddTWL7lZafCJ2VqWdaGg0pl8Adb.jpg,https://image.tmdb.org/t/p/original//yQ0pGlBGEA7N5OFl5aynMTui1in.jpg,https://www.imdb.com/title/tt1980209,https://www.themoviedb.org/movie/134374,en,2013-04-18 00:00:00.0000000
934,Evil Dead,"Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one-by-one.",The most terrifying film you will ever experience.,91,17000000.0000,97542952.0000,https://image.tmdb.org/t/p/w342//1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg,https://image.tmdb.org/t/p/original//39at4jScjJ92cKYgGjtiH4pYLyu.jpg,https://www.imdb.com/title/tt1288558,https://www.themoviedb.org/movie/109428,en,2013-04-05 00:00:00.0000000
935,Snowden,CIA employee Edward Snowden leaks thousands of classified documents to the press.,The only safe place is on the run.,134,40000000.0000,37357216.0000,https://image.tmdb.org/t/p/w342//yfK7zxNL63VWfluFuoUaJj5PdNw.jpg,https://image.tmdb.org/t/p/original//mYZYVrQ2ghU3m79q7byeLzNXo1M.jpg,https://www.imdb.com/title/tt3774114,https://www.themoviedb.org/movie/302401,en,2016-09-15 00:00:00.0000000
936,The Equalizer 2,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.",There is no equal.,122,62000000.0000,102084362.0000,https://image.tmdb.org/t/p/w342//cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,https://image.tmdb.org/t/p/original//oQA6phHRP4vLE0CRYMX1ArAExZ1.jpg,https://www.imdb.com/title/tt3766354,https://www.themoviedb.org/movie/345887,en,2018-07-19 00:00:00.0000000
937,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",The greatest manhunt in history.,157,40000000.0000,132820716.0000,https://image.tmdb.org/t/p/w342//coeTvXKAYZlrcIfsCfYV5Hw1npu.jpg,https://image.tmdb.org/t/p/original//9d2RSOBmA5k6sDQoOkuBxJ9Gf7h.jpg,https://www.imdb.com/title/tt1790885,https://www.themoviedb.org/movie/97630,en,2012-12-19 00:00:00.0000000
938,Pitch Black,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",Don't be afraid of the dark. Be afraid of what's in the dark,108,23000000.0000,53187659.0000,https://image.tmdb.org/t/p/w342//qSv4ZCKmpo3Nqkh7YTvLruE9KcW.jpg,https://image.tmdb.org/t/p/original//fOPc01AYdMZJ588xjuoP06CQpgA.jpg,https://www.imdb.com/title/tt0134847,https://www.themoviedb.org/movie/2787,en,2000-02-18 00:00:00.0000000
939,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",Leader. Hero. Legend.,83,80000000.0000,122563539.0000,https://image.tmdb.org/t/p/w342//cUgYrz4twiJ3QgVGpRfey984NIB.jpg,https://image.tmdb.org/t/p/original//AglvRe4XNrV8livEMocj7jFkxtT.jpg,https://www.imdb.com/title/tt0166813,https://www.themoviedb.org/movie/9023,en,2002-05-24 00:00:00.0000000
940,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",Welcome to the day after judgement day,128,185000000.0000,261119292.0000,https://image.tmdb.org/t/p/w342//vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,https://image.tmdb.org/t/p/original//a6cDxdwaQIFjSkXf7uskg78ZyTq.jpg,https://www.imdb.com/title/tt6450804,https://www.themoviedb.org/movie/290859,en,2019-10-23 00:00:00.0000000
941,The Lovely Bones,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",The story of a life and everything that came after...,136,65000000.0000,93621340.0000,https://image.tmdb.org/t/p/w342//q037kF34JCHKeoVSNVrv21Tj6Im.jpg,https://image.tmdb.org/t/p/original//A9HuORNvHQq7Rf8Jm4MyUvwBHlP.jpg,https://www.imdb.com/title/tt0380510,https://www.themoviedb.org/movie/7980,en,2009-02-19 00:00:00.0000000
942,Wedding Crashers,"John and his buddy, Jeremy are emotional criminals who know how to use a woman's hopes and dreams for their own carnal gain. Their modus operandi: crashing weddings. Normally, they meet guests who want to toast the romantic day with a random hook-up. But when John meets Claire, he discovers what true love – and heartache – feels like.",Life's a Party. Crash It.,119,40000000.0000,285176741.0000,https://image.tmdb.org/t/p/w342//qbOcWedTY8YNTv2b7yNePDkAGl6.jpg,https://image.tmdb.org/t/p/original//38aZpqLLSbmSlMTVkq7EIO7e1OR.jpg,https://www.imdb.com/title/tt0396269,https://www.themoviedb.org/movie/9522,en,2005-07-13 00:00:00.0000000
943,Burn After Reading,"When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees, Linda and Chad, they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo, and those in their orbit.",Intelligence is relative.,96,37000000.0000,163720069.0000,https://image.tmdb.org/t/p/w342//jdwSkQu3XirmX18MNj8CqFWsCk.jpg,https://image.tmdb.org/t/p/original//w2O9nM7dckWaUqmCbiWZSBHStpi.jpg,https://www.imdb.com/title/tt0887883,https://www.themoviedb.org/movie/4944,en,2008-09-05 00:00:00.0000000
944,Hush,A deaf woman is stalked by a psychotic killer in her secluded home.,Silence can be killer,82,0.0000,0.0000,https://image.tmdb.org/t/p/w342//drlFhq62JFy2GP1jEHySoP5e8pe.jpg,https://image.tmdb.org/t/p/original//5CF3VZ91jJkHryy5d0bXgITbJ1F.jpg,https://www.imdb.com/title/tt5022702,https://www.themoviedb.org/movie/376570,en,2016-03-12 00:00:00.0000000
945,Cube,"A group of strangers find themselves trapped in a maze-like prison. It soon becomes clear that each of them possesses the peculiar skills necessary to escape, if they don't wind up dead first.",Don't look for a reason... Look for a way out.,90,350000.0000,8969065.0000,https://image.tmdb.org/t/p/w342//1oWjq7E5YbhoOfVPzbDfhQzcxjY.jpg,https://image.tmdb.org/t/p/original//1AZz3SSYB3i9FOfc8r3enewSsRM.jpg,https://www.imdb.com/title/tt0123755,https://www.themoviedb.org/movie/431,en,1997-09-09 00:00:00.0000000
946,Hell or High Water,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,Blood always follows money.,102,12000000.0000,37589296.0000,https://image.tmdb.org/t/p/w342//ljRRxqy2aXIkIBXLmOVifcOR021.jpg,https://image.tmdb.org/t/p/original//sMjByMntazUtkaJ6mDV2chssgY3.jpg,https://www.imdb.com/title/tt2582782,https://www.themoviedb.org/movie/338766,en,2016-08-12 00:00:00.0000000
947,Lara Croft: Tomb Raider - The Cradle of Life,"Lara Croft ventures to an underwater temple in search of the mythological Pandora's Box but, after securing it, it is promptly stolen by the villainous leader of a Chinese crime syndicate. Lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities.",Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box,117,95000000.0000,160099222.0000,https://image.tmdb.org/t/p/w342//vzWqkXbqs3EEMi3jgFpiRPgFGlG.jpg,https://image.tmdb.org/t/p/original//qFPWfM8VTbwowGE7zWWwnRQsU4P.jpg,https://www.imdb.com/title/tt0325703,https://www.themoviedb.org/movie/1996,en,2003-07-21 00:00:00.0000000
948,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",Can a great man be a good man?,122,30000000.0000,34441873.0000,https://image.tmdb.org/t/p/w342//92vhEJ6xWoDJ8UHECAJaRofaSCZ.jpg,https://image.tmdb.org/t/p/original//bBgoMzo2fXpZYYNlJuG5WAW5wzA.jpg,https://www.imdb.com/title/tt2080374,https://www.themoviedb.org/movie/321697,en,2015-10-09 00:00:00.0000000
949,The Internship,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,Hiring them was a brilliant mistake.,119,58000000.0000,44000000.0000,https://image.tmdb.org/t/p/w342//mEjjUVWNqmoAtUMg5WZvtV5lTp3.jpg,https://image.tmdb.org/t/p/original//kms4PhWfP1Q2jidPLOf26qm0paJ.jpg,https://www.imdb.com/title/tt2234155,https://www.themoviedb.org/movie/116741,en,2013-06-07 00:00:00.0000000
950,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",Some scars never heal,129,100000000.0000,83672673.0000,https://image.tmdb.org/t/p/w342//gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,https://image.tmdb.org/t/p/original//rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg,https://www.imdb.com/title/tt1571234,https://www.themoviedb.org/movie/428078,en,2018-11-27 00:00:00.0000000
951,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",Meet Robin Hood and his MERRY MENagerie!,83,5000000.0000,32056467.0000,https://image.tmdb.org/t/p/w342//x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg,https://image.tmdb.org/t/p/original//sdNpfj9nwiH4tpLX3N2JXUs1zzi.jpg,https://www.imdb.com/title/tt0070608,https://www.themoviedb.org/movie/11886,en,1973-11-08 00:00:00.0000000
